TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
416,W,12970,NotFound,150.0,visa,166.0,debit,184.0,87.0,1703389,49.0,5.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,17.0,5.0,0
417,W,8033,383.0,150.0,visa,226.0,debit,205.0,87.0,10503515,159.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,19.0,1.0,0
418,W,9480,170.0,150.0,visa,226.0,debit,337.0,87.0,6967541,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
419,W,10972,111.0,150.0,mastercard,224.0,debit,181.0,87.0,15441948,82.94,1.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,1.0,0
420,R,4310,254.0,150.0,visa,226.0,debit,325.0,87.0,1807045,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
421,W,8394,490.0,150.0,visa,226.0,debit,325.0,87.0,2133473,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
422,C,16062,500.0,185.0,mastercard,137.0,credit,NotFound,NotFound,4052929,149.2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1
423,W,17933,512.0,150.0,visa,195.0,debit,225.0,87.0,2421089,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
424,W,14259,111.0,150.0,visa,226.0,debit,330.0,87.0,5152463,226.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0
425,W,2803,100.0,150.0,visa,226.0,debit,184.0,87.0,7751620,35.94,157.0,126.0,0.0,0.0,172.0,103.0,0.0,0.0,89.0,0.0,100.0,0.0,524.0,126.0,0
426,W,18132,567.0,150.0,mastercard,117.0,debit,191.0,87.0,7996080,58.94,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
427,W,17400,174.0,150.0,visa,226.0,debit,181.0,87.0,8544966,29.95,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,0
428,W,8394,490.0,150.0,visa,226.0,debit,325.0,87.0,3870578,34.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
429,W,8913,555.0,150.0,visa,166.0,debit,387.0,87.0,1743019,308.5,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
430,W,17098,209.0,150.0,mastercard,224.0,debit,420.0,87.0,8082084,87.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0
431,R,5131,111.0,150.0,mastercard,102.0,credit,299.0,87.0,1026068,250.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
432,W,1444,490.0,150.0,visa,166.0,debit,325.0,87.0,10701270,445.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,2.0,0
433,C,11538,111.0,150.0,visa,141.0,credit,NotFound,NotFound,14346921,35.16,1.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0,0
434,W,14290,512.0,150.0,visa,226.0,debit,315.0,87.0,9070467,422.5,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,0
435,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,3183037,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
436,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,4725018,0.35,6.0,40.0,0.0,19.0,0.0,19.0,19.0,13.0,0.0,10.0,15.0,15.0,2.0,2.0,1
437,W,2803,100.0,150.0,visa,226.0,debit,272.0,87.0,14662503,49.0,9.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,5.0,0.0,26.0,6.0,0
438,W,10112,360.0,150.0,visa,166.0,debit,191.0,87.0,2653511,47.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
439,W,10672,553.0,150.0,visa,166.0,debit,126.0,87.0,11486175,226.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
440,W,1825,555.0,150.0,visa,226.0,debit,444.0,87.0,9585697,117.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,3.0,0
441,W,13960,206.0,150.0,visa,166.0,debit,264.0,87.0,15266826,171.0,6.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,6.0,4.0,0
442,W,1893,514.0,150.0,mastercard,224.0,credit,512.0,87.0,15373213,171.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,4.0,1.0,14.0,4.0,1
443,H,16659,170.0,150.0,visa,226.0,credit,325.0,87.0,583354,150.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
444,W,18366,111.0,150.0,visa,226.0,debit,220.0,87.0,6890220,157.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
445,C,9300,103.0,185.0,visa,138.0,debit,NotFound,NotFound,1889662,136.2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
446,W,4164,548.0,150.0,visa,226.0,credit,441.0,87.0,11652284,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
447,W,11207,361.0,150.0,visa,226.0,debit,324.0,87.0,12786171,30.95,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,18.0,3.0,0
448,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,10788735,16.72,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0
449,W,12469,360.0,150.0,mastercard,166.0,debit,441.0,87.0,3526641,39.94,6.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,15.0,5.0,0
450,W,16070,111.0,150.0,visa,166.0,debit,191.0,87.0,3735809,57.94,2.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,0
451,H,10853,555.0,188.0,mastercard,102.0,credit,296.0,29.0,1785835,100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
452,W,12639,468.0,150.0,visa,166.0,debit,204.0,87.0,9652592,54.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
453,W,10112,360.0,150.0,visa,166.0,debit,330.0,87.0,13651223,100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
454,W,6170,174.0,150.0,visa,226.0,debit,315.0,87.0,586916,107.94,3.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,2.0,0
455,W,7508,321.0,150.0,visa,226.0,debit,177.0,87.0,4492828,82.94,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0
456,W,3166,559.0,150.0,visa,166.0,debit,325.0,87.0,5259174,130.0,14.0,20.0,0.0,0.0,15.0,15.0,0.0,0.0,18.0,0.0,19.0,0.0,88.0,9.0,0
457,W,9400,111.0,150.0,mastercard,224.0,debit,315.0,87.0,7331726,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0
458,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,3358248,108.5,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0
459,W,12501,490.0,150.0,visa,226.0,debit,272.0,87.0,11482235,117.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,2.0,0
460,W,18036,486.0,143.0,mastercard,224.0,debit,502.0,87.0,3094918,49.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
461,R,7585,553.0,150.0,visa,226.0,credit,299.0,87.0,10946353,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
462,W,7999,140.0,150.0,visa,226.0,debit,204.0,87.0,8856353,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
463,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,15201176,107.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
464,C,9633,296.0,185.0,visa,138.0,debit,NotFound,NotFound,5541262,35.03,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
465,C,3154,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,1529819,18.53,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
466,W,5700,122.0,150.0,mastercard,126.0,debit,494.0,87.0,8262432,107.94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
467,W,10057,225.0,150.0,mastercard,224.0,debit,315.0,87.0,11718488,28.95,4.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,17.0,4.0,0
468,W,10616,583.0,150.0,visa,226.0,credit,204.0,87.0,1558770,113.94,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0
469,W,1893,514.0,150.0,mastercard,224.0,credit,330.0,87.0,4750354,1044.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
470,C,15797,555.0,130.0,visa,226.0,credit,NotFound,NotFound,1202967,89.56,3306.0,3696.0,0.0,1495.0,0.0,1495.0,1496.0,2396.0,0.0,2314.0,2156.0,2156.0,2066.0,968.0,0
471,W,10486,514.0,150.0,mastercard,219.0,credit,184.0,87.0,13795646,59.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
472,W,10112,360.0,150.0,visa,166.0,debit,143.0,87.0,7794749,25.95,4.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,3.0,0
473,C,11201,103.0,185.0,visa,226.0,debit,NotFound,NotFound,10214019,9.42,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
474,W,4272,111.0,150.0,visa,226.0,debit,299.0,87.0,2079078,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
475,S,3653,517.0,150.0,mastercard,224.0,debit,NotFound,NotFound,6802000,30.0,2.0,16.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,113.0,9.0,0.0,194.0,2.0,0
476,W,8868,205.0,150.0,visa,166.0,debit,158.0,87.0,12440508,107.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
477,C,16136,204.0,185.0,visa,138.0,debit,284.0,60.0,9934714,105.25,2.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0
478,H,7508,321.0,150.0,visa,226.0,debit,225.0,87.0,1716065,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
479,W,17217,111.0,150.0,visa,226.0,debit,337.0,87.0,5579609,103.94,19.0,14.0,0.0,0.0,14.0,13.0,0.0,0.0,14.0,0.0,12.0,0.0,98.0,18.0,0
480,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,1715393,23.98,2.0,2.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0
481,W,9443,244.0,150.0,visa,226.0,debit,299.0,87.0,7696297,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
482,W,6902,275.0,150.0,mastercard,224.0,debit,143.0,87.0,5605506,47.94,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,1.0,0
483,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,1665133,107.94,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,2.0,0
484,C,13832,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,3213149,26.06,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
485,W,18132,567.0,150.0,mastercard,117.0,debit,272.0,87.0,8549204,31.95,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
486,W,10057,225.0,150.0,mastercard,224.0,debit,315.0,87.0,9472375,59.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,15.0,1.0,0
487,W,10947,369.0,150.0,mastercard,117.0,debit,299.0,87.0,599128,26.5,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0
488,W,12037,595.0,150.0,mastercard,224.0,debit,231.0,87.0,3374598,317.5,7.0,6.0,0.0,0.0,9.0,3.0,0.0,0.0,7.0,0.0,5.0,0.0,35.0,7.0,0
489,W,17055,393.0,150.0,mastercard,117.0,debit,330.0,87.0,15195530,34.0,7.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,4.0,1.0,107.0,7.0,0
490,C,3154,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,8658373,19.22,1.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,2.0,3.0,1.0,0
491,W,4591,215.0,150.0,visa,195.0,debit,269.0,87.0,9082047,138.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
492,W,2039,562.0,150.0,mastercard,219.0,credit,325.0,87.0,5714107,117.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0
493,W,12866,303.0,150.0,visa,226.0,debit,203.0,87.0,9662354,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
494,W,2423,225.0,150.0,mastercard,224.0,debit,472.0,87.0,3347951,160.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,19.0,3.0,0
495,W,6951,111.0,150.0,visa,226.0,debit,264.0,87.0,2059620,29.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,23.0,4.0,0
496,C,15257,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,11162064,17.22,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
497,R,6704,399.0,150.0,american express,236.0,credit,264.0,87.0,12829265,50.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,4.0,4.0,0
498,R,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,1730753,150.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,0
499,W,14902,588.0,150.0,visa,226.0,debit,441.0,87.0,10687126,117.0,161.0,157.0,0.0,0.0,130.0,82.0,0.0,0.0,65.0,0.0,137.0,0.0,382.0,100.0,0
